Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BDX,BDX,BDX,BDX,BDX,BDX
Date,,,,,,
1973-02-21,0.8732911348342896,1.7796540260314941,1.8215980529785156,1.7736619710922241,1.7736619710922241,961683
1973-02-22,0.8821114897727966,1.797629952430725,1.8395750522613525,1.7856459617614746,1.7856459617614746,229469
1973-02-23,0.8909330368041992,1.8156059980392456,1.8335829973220825,1.8036220073699951,1.8036220073699951,237813
1973-02-26,0.9026950001716614,1.8395750522613525,1.845566987991333,1.8156059980392456,1.8156059980392456,356720
1973-02-27,0.8674099445343018,1.7676700353622437,1.851559042930603,1.7676700353622437,1.8395750522613525,623738
1973-02-28,0.8935332298278809,1.8036220073699951,1.8156059980392456,1.7556849718093872,1.7676700353622437,385925
1973-03-01,0.8816598057746887,1.7796540260314941,1.8156059980392456,1.7796540260314941,1.8036220073699951,208608
1973-03-02,0.9054074287414551,1.8275909423828125,1.8275909423828125,1.7377090454101562,1.7796540260314941,456852
1973-03-05,0.9054074287414551,1.8275909423828125,1.8395750522613525,1.8215980529785156,1.8275909423828125,79271
1973-03-06,0.9143136739730835,1.845566987991333,1.8575509786605835,1.8335829973220825,1.8335829973220825,241985
1973-03-07,0.9202500581741333,1.8575509786605835,1.869534969329834,1.8395750522613525,1.845566987991333,477712
1973-03-08,0.9321241974830627,1.8815189599990845,1.9114799499511719,1.875527024269104,1.875527024269104,703009
1973-03-09,0.9261872172355652,1.869534969329834,1.8815189599990845,1.8575509786605835,1.8815189599990845,125165
1973-03-12,0.9232184290885925,1.8635430335998535,1.869534969329834,1.851559042930603,1.869534969329834,83443
1973-03-13,0.9261872172355652,1.869534969329834,1.869534969329834,1.851559042930603,1.8635430335998535,362978
1973-03-14,0.9291558265686035,1.875527024269104,1.893504023551941,1.869534969329834,1.869534969329834,160628
1973-03-15,0.9321241974830627,1.8815189599990845,1.8994959592819214,1.8815189599990845,1.8815189599990845,131423
1973-03-16,0.9024381041526794,1.8215980529785156,1.875527024269104,1.8156059980392456,1.875527024269104,448507
1973-03-19,0.8875959515571594,1.7916380167007446,1.8395750522613525,1.7856459617614746,1.8215980529785156,135595
1973-03-20,0.8875959515571594,1.7916380167007446,1.8096139430999756,1.7916380167007446,1.7916380167007446,116820
1973-03-21,0.8786909580230713,1.7736619710922241,1.8275909423828125,1.7736619710922241,1.7916380167007446,187747
1973-03-22,0.8579106330871582,1.7317169904708862,1.7496930360794067,1.7257250547409058,1.7496930360794067,287879
1973-03-23,0.8638478517532349,1.7437009811401367,1.7496930360794067,1.7257250547409058,1.7317169904708862,173145
1973-03-26,0.8668161034584045,1.7496930360794067,1.7616770267486572,1.7257250547409058,1.7437009811401367,248244
1973-03-27,0.8816598057746887,1.7796540260314941,1.7916380167007446,1.7676700353622437,1.7676700353622437,108476
1973-03-28,0.8846275806427002,1.7856459617614746,1.8036220073699951,1.7736619710922241,1.7796540260314941,118907
1973-03-29,0.8846275806427002,1.7856459617614746,1.7916380167007446,1.7616770267486572,1.7856459617614746,202350
1973-03-30,0.8816598057746887,1.7796540260314941,1.797629952430725,1.7796540260314941,1.7856459617614746,75099
1973-04-02,0.8697846531867981,1.7556849718093872,1.7856459617614746,1.7556849718093872,1.7796540260314941,146026
1973-04-03,0.8668161034584045,1.7496930360794067,1.7796540260314941,1.7437009811401367,1.7556849718093872,208608
1973-04-04,0.8697846531867981,1.7556849718093872,1.7796540260314941,1.7556849718093872,1.7556849718093872,106390
1973-04-05,0.8608794212341309,1.7377090454101562,1.7676700353622437,1.7377090454101562,1.7556849718093872,173145
1973-04-06,0.8668161034584045,1.7496930360794067,1.7736619710922241,1.7317169904708862,1.7377090454101562,350461
1973-04-09,0.8786909580230713,1.7736619710922241,1.7736619710922241,1.7197329998016357,1.7496930360794067,187747
1973-04-10,0.8935332298278809,1.8036220073699951,1.8036220073699951,1.7736619710922241,1.7736619710922241,573672
1973-04-11,0.8965016603469849,1.8096139430999756,1.8335829973220825,1.7916380167007446,1.8036220073699951,321256
1973-04-12,0.9113443493843079,1.8395750522613525,1.8575509786605835,1.8275909423828125,1.8275909423828125,302482
1973-04-13,0.9143136739730835,1.845566987991333,1.8635430335998535,1.8335829973220825,1.8395750522613525,306654
1973-04-16,0.9054074287414551,1.8275909423828125,1.8395750522613525,1.8275909423828125,1.8395750522613525,60496
1973-04-17,0.9143136739730835,1.845566987991333,1.845566987991333,1.8215980529785156,1.8275909423828125,158542
1973-04-18,0.9113443493843079,1.8395750522613525,1.845566987991333,1.8275909423828125,1.845566987991333,100132
1973-04-19,0.9232184290885925,1.8635430335998535,1.8635430335998535,1.8335829973220825,1.8395750522613525,358806
1973-04-23,0.9261872172355652,1.869534969329834,1.875527024269104,1.851559042930603,1.8635430335998535,139767
1973-04-24,0.8757222294807434,1.7676700353622437,1.875527024269104,1.7496930360794067,1.869534969329834,481884
1973-04-25,0.8430675268173218,1.7017560005187988,1.7676700353622437,1.7017560005187988,1.7676700353622437,271190
1973-04-26,0.8757222294807434,1.7676700353622437,1.7676700353622437,1.7077490091323853,1.7077490091323853,335859
1973-04-27,0.8579106330871582,1.7317169904708862,1.7736619710922241,1.7197329998016357,1.7676700353622437,214866
1973-04-30,0.8668161034584045,1.7496930360794067,1.7496930360794067,1.6957639455795288,1.7317169904708862,204436
1973-05-01,0.8668161034584045,1.7496930360794067,1.7616770267486572,1.7137409448623657,1.7496930360794067,181489
