Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ANDV,ANDV,ANDV,ANDV,ANDV,ANDV
Date,,,,,,
1972-07-13,8.261903762817383,10.844200134277344,10.844200134277344,10.844200134277344,10.844200134277344,0
1972-07-14,8.261903762817383,10.844200134277344,10.844200134277344,10.844200134277344,10.844200134277344,0
1972-07-27,7.619113445281982,10.000499725341797,10.000499725341797,10.000499725341797,10.000499725341797,0
1972-08-25,7.809581279754639,10.250499725341797,10.250499725341797,10.250499725341797,10.250499725341797,0
1972-09-25,7.52387809753418,9.875499725341797,9.875499725341797,9.875499725341797,9.875499725341797,0
1972-10-02,7.643035888671875,10.031900405883789,10.031900405883789,10.031900405883789,10.031900405883789,0
1972-11-15,6.857240200042725,9.000499725341797,9.000499725341797,9.000499725341797,9.000499725341797,0
1972-11-16,6.857240200042725,9.000499725341797,9.000499725341797,9.000499725341797,9.000499725341797,0
1972-12-07,7.428641319274902,9.750499725341797,9.750499725341797,9.750499725341797,9.750499725341797,0
1972-12-21,7.023785591125488,9.219099998474121,9.219099998474121,9.219099998474121,9.219099998474121,0
1973-01-22,8.095358848571777,10.62559986114502,10.62559986114502,10.62559986114502,10.62559986114502,0
1973-02-21,7.595267295837402,9.969200134277344,9.969200134277344,9.969200134277344,9.969200134277344,47200
1973-02-22,7.595267295837402,9.969200134277344,9.969200134277344,9.969200134277344,9.969200134277344,41200
1973-02-23,7.238176345825195,9.500499725341797,9.500499725341797,9.500499725341797,9.500499725341797,80800
1973-02-26,6.928552627563477,9.094099998474121,9.094099998474121,9.094099998474121,9.094099998474121,130800
1973-02-27,6.857240200042725,9.000499725341797,9.000499725341797,9.000499725341797,9.000499725341797,84800
1973-02-28,7.238176345825195,9.500499725341797,9.500499725341797,9.500499725341797,9.500499725341797,89600
1973-03-01,7.119017601013184,9.344099998474121,9.344099998474121,9.344099998474121,9.344099998474121,164000
1973-03-02,7.238176345825195,9.500499725341797,9.500499725341797,9.500499725341797,9.500499725341797,45200
1973-03-05,7.285945892333984,9.563199996948242,9.563199996948242,9.563199996948242,9.563199996948242,71200
1973-03-06,7.428641319274902,9.750499725341797,9.750499725341797,9.750499725341797,9.750499725341797,90800
1973-03-07,7.214255332946777,9.469099998474121,9.469099998474121,9.469099998474121,9.469099998474121,123200
1973-03-08,7.309488773345947,9.594099998474121,9.594099998474121,9.594099998474121,9.594099998474121,54000
1973-03-09,7.214255332946777,9.469099998474121,9.469099998474121,9.469099998474121,9.469099998474121,37200
1973-03-12,7.262099266052246,9.531900405883789,9.531900405883789,9.531900405883789,9.531900405883789,21200
1973-03-13,7.452566146850586,9.781900405883789,9.781900405883789,9.781900405883789,9.781900405883789,42400
1973-03-14,7.428641319274902,9.750499725341797,9.750499725341797,9.750499725341797,9.750499725341797,14000
1973-03-15,7.262099266052246,9.531900405883789,9.531900405883789,9.531900405883789,9.531900405883789,67200
1973-03-16,7.262099266052246,9.531900405883789,9.531900405883789,9.531900405883789,9.531900405883789,42000
1973-03-19,7.0715532302856445,9.281800270080566,9.281800270080566,9.281800270080566,9.281800270080566,20000
1973-03-20,7.000242233276367,9.188199996948242,9.188199996948242,9.188199996948242,9.188199996948242,50800
1973-03-21,6.64284610748291,8.719099998474121,8.719099998474121,8.719099998474121,8.719099998474121,48000
1973-03-22,6.4049153327941895,8.406800270080566,8.406800270080566,8.406800270080566,8.406800270080566,108000
1973-03-23,6.7620062828063965,8.875499725341797,8.875499725341797,8.875499725341797,8.875499725341797,47600
1973-03-26,6.7620062828063965,8.875499725341797,8.875499725341797,8.875499725341797,8.875499725341797,34400
1973-03-27,6.857240200042725,9.000499725341797,9.000499725341797,9.000499725341797,9.000499725341797,34800
1973-03-28,6.857240200042725,9.000499725341797,9.000499725341797,9.000499725341797,9.000499725341797,34000
1973-03-29,7.238176345825195,9.500499725341797,9.500499725341797,9.500499725341797,9.500499725341797,104800
